,Author,Title,PublishedDate,ISBN13
12198,"['Tadashi Ono', 'Harris Salat']",Japanisch Grillen,2018,9783958436367
12199,"['Tadashi Ono', 'Harris Salat']",Japanese Soul Cooking,2013,9781607743521
12200,"['Tadashi Ono', 'Harris Salat']",The Japanese Grill,2011,9781607740667
12201,"['Heather Graham', 'F. Wilson', 'Lance Taubold', 'Aidan Russell', 'Thomas Monteleone', 'Lisa Harris', 'E. McCarthy', 'Richard Devin', 'Lee Lawless', 'Kristi Ahlers', 'Don Bruns', 'Ed DeAngelis', 'Lisa Mannetti', 'Elle Rossi', 'Deborah Grahl', 'Liah Penn', 'Crystal Perkins', 'Greg Linden', 'Connie Wilson', 'Jeff DePew', 'Mathew Kaufman']",Never Fear - Christmas Terrors,2015,9780692576342
12202,"['Tadashi Ono', 'Harris Salat']",Japanese Hot Pots,2011,9781607741312
12203,['Jessica Lee Anderson'],Problems at the Pond,2023,9781666349429
12204,['Jessica Lee Richardson'],It Had Been Planned and There Were Guides,2015,9781573660525
12205,['Jessica Lee'],Undying Hunger,2015,9781633752771
12206,['Jessica Lee Anderson'],Calli,2011,9781571318459
12207,['Jessica Lee'],Jordan - Footprint Handbook,2016,9781910120880
12208,['Jessica Lee'],Undying Embrace,2013,9781622661145
12209,['Jessica Lee'],Falling for the Player,2017,9781633757981
12210,['Jessica Lee'],Undying Destiny,2013,9781622660988
12211,['Jessica Lee Anderson'],Uncertain Summer,2018,9781933767994
12212,['Jessica J. Lee'],Turning,2018,9780349008332
12213,['Jessica Lee Anderson'],The Mystery of the Ball Python,2023,9781666349498
12214,['Jessica Lee Anderson'],Border Crossing,2009,9781571316912
12215,['Jessica Lee Anderson'],ABC Bug Book for Kids,2022,9781638780663
12216,['Jessica Lee Peterson'],Thistles & Thorns,2022,9781951375775
12217,['Jessica Lee Anderson'],The Drama Noodle,2023,9781666349443
12218,['Jessica Lee Anderson'],Saving Snakes,2023,9781666349474
12219,['Jessica Lee'],Forbidden Bond,2017,9781973748823
12220,['Jessica Lee'],Ariel Estates,2014,9781607355748
12221,"['Lonely Planet', 'Jessica Lee']",Lonely Planet Pocket Marrakesh,2017,9781787010130
12222,['Jessica Lee'],Heat Rising,2017,9781973747826
12223,['Jessica Lee'],Mitten The Astronaut Cat,2023,9798391323501
12224,['Jessica Lee'],Bloodlines,2013,9781492775751
12225,['Jessica Lee Hutchings'],Delores Thesaurus,2018,9781486714636
12226,"['Jessica W Lee', 'Jessica Lee']",Can We Be Friends?,2021,9781685150556
12227,['Jessica Lee'],Apple Pies Cookbook,2020,9798550611197
12228,"['Jeffrey Anastasi', 'Jessica Lee']",Research Methods in Psychology,2016,9781465296665
12229,['Mark A. Magruder'],Nightfighter,2012,9781455615322
12230,['Alinka Rutkowska'],Quitless,2021,9781637350539
12231,['Mark K. Ragan'],Confederate Saboteurs,2015,9781623492793
12232,['Mark R. Brewer'],For Virginia,2022,9781669857082
12233,['Mark C. Dillon'],"Montana Vigilantes, 1863–1870",2018,9780874219203
12234,['Mark F. Bielski'],Sons of the White Eagle in the American Civil War,2016,9781612003597
12235,['Mark Lardas'],The Vanished Texas Coast,2021,9781439673171
12236,['Mark Boatner'],The Civil War Dictionary,1991,9780679733928
12237,['Mark A. Weitz'],More Damning Than Slaughter,2005,9780803247970
12238,"['David Alvarez', 'Eduard Mark']",Spying Through a Glass Darkly,2016,9780700621927
12239,['Mark Will-Weber'],Muskets and Applejack,2017,9781621575597
12240,['George Rowe'],Gods of Mischief,2014,9781451667356
12241,['George Rowe'],The Colonial Empire of Great Britain,2015,9781347595169
12242,['George Rowe'],"George Rowe's Illustrated Cheltenham Guide, 1845",1981,9780904387957
12243,['Shahrnush Parsipur'],Touba,2008,9781558616318
12244,['Shahrnush Parsipur'],Kissing the Sword,2013,9781558618176
12245,['Shahrnush Parsipur'],Women Without Men,2012,9781558617599
12246,['Shahrnush Parsipur'],Dog and The Long Winter,2018,9781999339005
12247,['Shahrnush Parsipur'],Frauen ohne Männer,2012,9783518791509
12248,['Shahrnush Parsipur'],Zanan Bedun-E Mardan,1991,9780936347158
12249,['Shahrnush Parsipur'],Memorii din închisoare,2015,9789734658046
12250,['Shahrnush Parsipur'],Mujeres sin hombres,2003,9788481362688
12251,['Timothy White'],Catch a Fire,2006,9780805080865
12252,['Timothy White'],Long Ago and Far Away: James Taylor - His Life and Music,2009,9780857120069
12253,['James Timothy White'],Born to Be Business Savvy,2010,9781600377266
12254,"['Timothy White, Sr.']",The Black Holocaust,2010,9780970859235
12255,['Timothy R. White'],Blue-Collar Broadway,2015,9780812246629
12256,['Timothy White'],Hollywood Pinups,2008,9780061349591
12257,"['Timothy White', 'Jim Marshall']",Match Prints,2010,9780062041449
12258,"['Timothy White', 'Mitch Glazer']",Long Ago & Far Away,2011,9781849387736
12259,['Ashley Prentice Norton'],The Chocolate Money,2012,9780547840048
12260,"['Peter Norton', 'Judi N. Fernandez', 'Ruth Ashley']",Peter Norton's Advanced DOS 5 Guide,1992,9780135296455
12261,"['Ashley Montagu', 'Floyd W. Matson']",The human connection,1979,9780070428409
12262,['Ashley Montagu'],Touching,1971,9780060802509
12263,['Jill Ashley'],Riddles about Christmas,1990,9780671705541
12264,"[""Karen O'Connor""]",The Golden Years Ain't for Wimps,2008,9780736934909
12265,"[""Karen O'Connor""]",The Beauty of Aging,2006,9781441225504
12266,['Karen OConnor Staff'],American Government,2000,9780321083395
12267,['Karen OConnor'],Walkin' with God Ain't for Wimps,2007,9780736935081
12268,"[""Karen O'Connor""]",The Beauty of Aging,2006,9780830742776
12269,"[""Karen O'Connor""]","Help, Lord! I’m Having a Senior Moment Again",2005,9780830737086
12270,"[""Karen O'Connor""]",It's Taken Years to Get This Old,2010,9780736939706
12271,"[""Karen O'Connor""]",365 Reasons Why Gettin' Old Ain't So Bad,2010,9780736938051
12272,"[""Karen O'Connor""]",Squeeze the Moment,2006,9780830738366
12273,"[""Karen O'Connor""]",Squeeze the Moment,1999,9781578562220
12274,"[""Karen O'Connor""]",Gender and Women's Leadership,2010,9781412960830
12275,"[""Karen O'Connor""]",The Herring Gull,1992,9780875185064
12276,"[""Karen O'Connor""]",God Bless My Senior Moments,2014,9780736953832
12277,"[""Karen O'Connor""]",Grandkids Say the Cutest Things,2011,9780736943192
12278,"[""Karen O'Connor""]",My Favorite Senior Moments,2015,9780736959612
12279,"[""Karen O'Connor""]",Gettin' Old Ain't for Wimps Volume 2,2022,9780736984768
12280,"[""Karen O'Connor""]",365 Senior Moments You'd Rather Forget,2012,9780736948395
12281,['Imogen Howson'],Unravel,2015,9781442446618
12282,"['Michael Swanwick', 'Persephone D.Shaun', 'J. M. Sidorova', 'R. S. A. Garcia', 'Ben Loory', 'Andy Duncan', 'Curtis C. Chen', 'Darrell Schweitzer', 'Imogen Howson', 'Edwina Harvey', 'Nancy Kress', 'Avram Davidson']",Devil's Ways,2020,9781940076515
12283,['Imogen Howson'],Linked,2013,9781442446571
12284,"['Kirsty Bennett', 'Imogen Middleton', 'Michael Page', 'Juliet Warren']",In the Shadow of the Great War,2019,9780750993425
12285,['Stephen Dando-Collins'],Legions of Rome,2013,9781623652012
12286,['Stephen Dando-Collins'],Conquering Jerusalem,2021,9781684425488
12287,['Stephen Dando-Collins'],The Big Break,2017,9781250087560
12288,['Stephen Dando-Collins'],Tank Boys,2014,9780857981301
12289,['Stephen Dando-Collins'],Constantine at the Bridge,2021,9781684426836
12290,['Stephen Dando-Collins'],Operation Chowhound,2015,9781137279637
12291,['Stephen Dando-Collins'],Taking Hawaii,2014,9781497614291
12292,['Stephen Dando-Collins'],Tycoon's War,2009,9780306818561
12293,['Stephen Dando-Collins'],Caesar's Legion,2004,9780471686132
12294,['Stephen Dando-Collins'],Captain Bligh's Other Mutiny,2010,9781864714333
12295,['Amanda Carlson'],Full Blooded,2012,9780316205665
12296,['Amanda Carlson'],Pure Blooded,2015,9780316404372
12297,['Amanda Carlson'],Red Blooded,2014,9780316404341
12298,['Amanda Carlson'],Cold Blooded,2013,9780316206358
12299,['Amanda Carlson'],Hot Blooded,2013,9780316206389
12300,['Amanda Carlson'],Danger’s Cure,2018,9781944431051
12301,['Amanda Carlson'],Danger’s Vice,2017,9781944431037
12302,['Amanda Carlson'],Danger’s Hunt,2018,9781944431068
12303,['Amanda Carlson'],Danger's Race,2017,9781944431044
12304,['Amanda Carlson'],Danger’s Fate,2019,9781944431082
12305,['Stephen Clarke'],Dial M for Merde,2012,9781453243565
12306,['Stephen Davies'],Outlaw,2011,9780547390178
12307,['Stephen Heath'],César,2019,9781838714932
12308,['Stephen Jones'],Horrorology,2015,9781782069980
12309,['Stephen K.'],Jinn Rummy,2012,9781477246641
12310,['Professor Stephen Heathorn'],Haig and Kitchener in Twentieth-Century Britain,2013,9781409466093
12311,['Stephen Clarke'],God save ze Président - Episode 2,2012,9782361320492
12312,['Stephen Orr'],The New American Herbal,2014,9780449819944
12313,['Stephen J. Campbell'],The Endless Periphery,2019,9780226481456
12314,"['Murielle Wenger', 'Stephen Trussel']",Maigret's World,2017,9781476669779
12315,['Stephen Frederick Uhl'],Leap of Honesty,2014,9780931779510
12316,"['Stephen Grady', 'Michael Wright']",Gardens of Stone: My Boyhood in the French Resistance,2013,9781444760613
12317,['Stephen Grace'],The Great Divide,2015,9781442247260
12318,"['Stephen  Pope', 'Elizabeth-Anne Wheal']",Dictionary of the First World War,2007,9780850529791
12319,"['Stephen G. Spiro', 'Gerard A Silvestri', 'Alvar Agustí']",Clinical Respiratory Medicine E-Book,2012,9781455723294
12320,['Stephen Johnson'],Those That I Guard,2014,9781503516892
12321,['J. Stephen Lang'],The Big Book of American Trivia,2012,9781414372693
12322,"['Stephen H. Webb', 'Alonzo L. Gaskill']",Catholic and Mormon,2015,9780190265939
12323,['Stephen Shao-chung Cheng'],Mos Digital Electronics,1987,9789814513708
12324,['Stephen Wilson'],The Means Of Naming,2003,9781135368357
12325,['Joshua Martino'],Fontana,2012,9781602827165
12326,['Joshua D. Fischer'],Meet the Regulars,2016,9781510703865
12327,"['Joshua Chan', 'Gary Koop', 'Dale J. Poirier', 'Justin L. Tobias']",Bayesian Econometric Methods,2019,9781108530255
12328,['Joshua Noble'],Programming Interactivity,2012,9781449311445
12329,['Haydn Shaw'],Sticking Points,2020,9781496448224
12330,['Haydn Shaw'],Generational IQ for the Workplace and Home Collection,2016,9781496422736
12331,['Haydn Shaw'],Generational IQ,2015,9781414364728
12332,['Darrell E. Hall'],Speaking Across Generations,2022,9781514003091
12333,['HAYDN SHAW'],Sticking Points,2019,9786026872050
12334,"['Franz Joseph Haydn', 'Robert Shaw', 'Alice Parker']",The Creation,1967,9781457489136
12335,"['Timothy Knapman', 'Kate Scott', 'Paul Mason', 'Patrice Lawrence', 'Deborah Chancellor', 'Deb Loughead', 'Linda Aksomitis', 'Sally Prue', 'Geraldine McCaughrean', 'Catherine McPhail', 'Benjamin Hulme-Cross', 'Tina Shaw', 'Leanne Hills', 'Peter Kent', 'Julia Jarman', 'Simon Holland', 'Alison Hawes', 'Bill Nagelkerke', 'Catherine Baker', 'Pauline Cartwright', 'John Lockyer', 'Diana Noonan', 'Glynne MacLean', 'Melaina Faranda', 'Louise Spilsbury', 'Jan Burchett', 'Sara Vogler', 'Trevor Baxendale', 'Haydn Middleton', 'Peter Gutierrez', 'Andy Mulligan']",BC All Red and Red Plus (KS2) Titles Mega Starter Pack,2013,9780435148416
12336,"['Anna Claybourne', 'Haydn Middleton', 'Paul Mason', 'Nick Hunter', 'Malachy Doyle', 'Abie Longstaff', 'Dominic Barker', 'Simon Mason', 'Jillian Powell', 'Diana Noonan', 'Nette Hilton', 'Tina Shaw', 'Margaret McAllister', 'Jim Eldridge', 'Claire Llewellyn', 'Helen Parker', 'Rosalind Kerven', 'Steve Barlow', 'Steve Skidmore', 'Julia Donaldson', 'Sarah Shillam']",International Bug Club Year 3 Starter Pack,2016,9780435182120
12337,"['Margaret McAllister', 'Dominic Barker', 'Jim Eldridge', 'Barbara Mitchelhill', 'Nick Hunter', 'Jillian Powell', 'Claire Llewellyn', 'Rosalind Kerven', 'Nette Hilton', 'Anna Claybourne', 'Haydn Middleton', 'Sarah Shillam', 'Malachy Doyle', 'Deborah Abela', 'Margaret Ryan', 'Guy Bass', 'Maureen Haselhurst', 'Liz Miles', 'Angela Royston', 'Neil Morris', 'Adam Guillain', 'Charlotte Guillain', 'Julia Golding', 'Paul Mason', 'Michael Cox', 'Damian Harvey', 'Benjamin Hulme-Cross', 'Trevor Baxendale', 'Anthony Horowitz', 'Josh Lacey', 'Cath Howe', 'Alison Hawes', 'Isabel Thomas', 'Rob Alcraft', 'Jan Burchett', 'Julie Sykes', 'Emma Lynch', 'Sean Callery', 'Sara Vogler', 'Diana Noonan', 'Sally Prue', 'Kate Scott', 'Patrice Lawrence', 'Louise Spilsbury', 'Geraldine McCaughrean', 'Deb Loughead', 'Melaina Faranda', 'Jeanne Willis', 'Narinder Dhami', 'Helen Parker', 'Simon Mason', 'Clive Gifford', 'Abie Longstaff', 'Sarah Walker', 'Tina Shaw', 'Julia Donaldson', 'Steve Barlow', 'Steve Skidmore', 'Hiawyn Oram', 'Gwendolyn Hooks', 'Daniel Postgate', 'Nick Ward', 'Steve Parker', 'Alison Lohans', 'Alan Dapre', 'Samantha Gray', 'Stu Duval', 'Payal kapadia', 'The Beastly Boys', 'Scot Gardner', 'Gareth Osborne', 'Annie Dalton', 'Roy Apps', 'Fleur Star', 'Linda Aksomitis', 'Frank Rodgers', 'Kathleen Scheiner', 'Julia Jarman', 'Lucy Courtenay', 'Peter Bently', 'Andy Mulligan', 'Timothy Knapman', 'Deborah Chancellor', 'Bill Nagelkerke', 'Catherine McPhail', 'Peter Gutierrez', 'Pauline Cartwright', 'John Lockyer', 'Glynne MacLean', 'Nicola Sandford', 'Mónica Hughes', 'Paul Shipton', 'Kate McGough', 'Simon Beecroft', 'Simon Cheshire', 'Steve Smallman', 'Sheryl Webster', 'Johanna Rohan', 'Margaret Clyne', 'Amy Hunter', 'Dawn McMillan', 'Michael Wagner', 'Jill McDougall', 'Michael Steer', 'Helen Chapman', 'Carmel Reilly', 'Laura Buller', 'Kate Simkins', 'Varunika Ruwanpura', 'Elizabeth Corfe', 'Celia Warren', 'Jo Brooker', 'Catherine Baker', 'Michaela Morgan', 'Jan Prelutsky', 'Jess Mikhail', 'Jane Mann', 'Simone Lia', 'Gary Northfield', 'Sarah McIntyre', 'J. I. m. Medway', 'Misako Rocks', 'James Turner', 'Robin Etherington', 'Zak Simmonds-Hum', 'Jill Atkins', 'Maolisa Kelly', 'Teresa Heapy', 'Nicolas Brasch', 'Joe Elliot', 'Jack Bell', 'Caroline Harris', 'Vicky Shipton', 'Tony Mitton', 'Brian Patten', 'Janice Pimm', 'Wes Magee', 'Tamsyn Murray', 'Jeremy Strong', 'Jo Windsor', 'Jill Eggleton', 'Vivian French', 'Tony Bradman', ""Eamonn O'Farrell"", 'Pip Jones', 'Lisa Weir', 'Marie Layson-Dale', 'Sarah Russell', 'Wendy Meddour', 'Alan Durant', 'Amy Sparkes', 'Cas Lester', 'Deborah Nash', 'Lisa James', 'Sheila May Bird', 'Shirin Yim Bridges']",Bug Club Whole School Pro Independent Reading Pack (447 Books),1920,9781292342917
12338,['Florencia Bonelli'],Possession,2014,9781477824252
12339,['Florencia Bonelli'],Passion,2014,9781477849491
12340,['Florencia Bonelli'],Obsession,2013,9781612184357
12341,['Florencia Bonelli'],"Dime, ¿quién es como Dios?",2019,9789877391305
12342,['Florencia Bonelli'],Nacida bajo el sol de Acuario (versión española) (Serie Nacidas 2),2015,9789877380590
12343,['Florencia Bonelli'],Nacida bajo el signo del Toro,2014,9786071135131
12344,['Florencia Bonelli'],Cuentos para Felipe,2013,9789870432401
12345,['Florencia Bonelli'],El cuarto arcano 1,2022,9789504978633
12346,['Florencia Bonelli'],Caballo de fuego 2. Congo,2022,9786070793622
12347,"['Ellen Fein', 'Sherrie Schneider']",The New Rules,2013,9780749957247
12348,"['Ellen Fein', 'Sherrie Schneider']",The Rules Handbook,2023,9780875169354
12349,"['Ellen Fein', 'Sherrie Schneider']",The Rules(TM) for Marriage,2007,9780446535915
12350,"['Ellen Fein', 'Sherrie Schneider']",The Complete Book of Rules: Time tested secrets for capturing the heart of Mr. Right,2013,9780007385331
12351,"['Ellen Fein', 'Sherrie Schneider']",The Rules(TM) II,1999,9780446930123
12352,"['Ellen Fein', 'Sherrie Schneider']",Not Your Mother's Rules,2013,9781455512577
12353,"['Ellen Fein', 'Sherrie Schneider']",All the Rules,2008,9780446549936
12354,"['Ellen Fein', 'Sherrie Schneider']",The Rules (TM),2001,9780759524897
12355,"['Ellen Fein', 'Sherrie Schneider']",The Rules: How to Capture the Heart of Mr Right,2012,9780007385348
12356,"['Ellen Fein', 'Sherrie Schneider']",The Rules,1996,9780446602747
12357,['Shreya Mathur'],But Ira Said,2012,9789350295786
12358,"['DR.ANKIT SHARMA ', 'DR.RACHIT MATHUR ', 'DR.SHIVANI DUA ', 'DR.SHREYA SHARMA ']",INTRACANAL MEDICAMENTS,2022,9789355152909
12359,"['Anindita Bose, Barnali Basu, Aseema Bahlwal, Jaya Pillai, Monika Arora, Debanjali Nag, Shreya Sharma, Kanishka Agrawal, Supriya Sharma, Kanchan Pandey']",Nyra Volume III,2023,9789357708050
12360,"['Ajoy Kumar Dey', 'Ville-Veikko Piispanen', 'Shreya Mishra']",Developing Resilience in Disruptive Times,2021,9789354350221
12361,['Shreya Prabhu Jindal'],Simply Complicated,2014,9789351188551
12362,['Joshua Schneider'],Generation Nextlevel,2013,9781491297629
12363,['Joshua Schneider'],Generation Nextlevel,2013,9781626464292
12364,"['Joe Carlough', 'Katie Haegele', 'Victoria Mier', 'Joshua James Amberson', 'Katrina N. Lewis', 'Nadine Schneider']",Bookstore Magic,2023,9781959456049
12365,"['Sally Pingree', 'Julie Kidd', 'John Bronsteen', 'Carol Ryff', 'Barry Schwartz', 'Henry Giroux', 'William Sullivan', 'Kazi Joshua', 'Elizabeth Minnich', 'Jerzy Axer', 'Todd Gitlin', 'Alexander Astin', 'Corey Keyes', 'David Schoem', 'Sara Dahill-Brown', 'Eranda Jayawickreme', 'Laurie Schreiner', 'Tricia Seifert', 'Andrew Seligsohn', 'Elsa Nunez', 'Thia Wolf', 'Amalia Rodas', 'Brian Murphy', 'Mona Taylor-Phillips', 'Nance Lucas', 'Paul Rogers', 'Heidi Elmendorf', 'Joan Riley', 'James Pawelski', 'Jonathan Metzl', 'Amanda Hyberger', 'John Wilson', 'Theodore Long', 'Kevin Kruger', 'Stephanie Gordon', 'Robert Frank', 'Eric Lister', 'Peter Leyden', 'Carol Geary Schneider', 'Randall Bass']",Well-Being and Higher Education,2016,9780985308865
12366,"['Reena Bohjwani', 'Emily Keen']",Depravity,2017,9781975645717
12367,"['Ashlea Houston', 'Randy Osoti', 'Kelsey Packman', 'Krista Schneider', 'Joshua Stapleton', 'Delaney Stellman', 'Hailey Wada', 'Lily Shia', 'Nathan Suiter', 'Jillian Schneider', 'Aubrey Harbman']",Shaped by Better Words,2022,9781955526081
12368,['Joshua Cohen'],Cadenza for the Schneidermann Violin Concerto,2007,9781879193161
12369,['Joshua P. Howe'],Behind the Curve,2014,9780295805092
12370,['Joshua Howard'],Tattoo Punks,2018,9781729626399
12371,['Keren David'],Stranger,2018,9780349003054
12372,['Keren David'],When I Was Joe,2010,9781907666001
12373,['Keren David'],The Disconnect,2020,9783125776432
12374,['Keren David'],Salvage,2014,9780349001388
12375,['Keren David'],What We're Scared Of,2021,9781407196442
12376,['Keren David'],True Sisters,2018,9781781128299
12377,['Keren David'],This is Not a Love Story,2015,9781405522977
12378,['Keren David'],Almost True,2010,9781907666018
12379,['Keren David'],Cuckoo,2016,9780349002354
12380,['Keren David'],Another Life,2012,9781781010952
12381,['Jason B Fischer'],The Two Truths about Love,2013,9781608825189
12382,"['James Fadeley', 'Carrie Harris', 'Davide Mana', 'Josh Reynolds', 'David Annandale', 'MJ Newman', 'Lisa Smedman', 'Steven Philip Jones', 'Jason Fischer']",Secrets in Scarlet,2022,9781839081835
12383,['Jason Fischer'],Seconds Helping,2015,9781942801009
12384,['Jason Fischer'],The Jawbone & the Junkman,2023,9781954255579
12385,['Jason Fischer'],Quiver,2019,9780648478737
12386,"['Peter F. Hamilton', 'Yoon Ha Lee', 'Aliette de Bodard', 'Greg Egan', 'Linda Nagata', 'Gregory Feeley', 'John Barnes', 'Tobias S Buckell', 'Jason Fischer']",Mission Critical,2019,9781781085806
12387,['Jason Fischer'],Quiver,2022,9781954255371
12388,"['Zander Cannon', 'Jason Fischer']","Kaijumax, Season Four",2019,9781620106648
12389,['John Ramsey'],The Other Side of Suffering,2012,9780892965595
12390,"['John Ramsey', 'Patsy Ramsey']",The Death of Innocence,2001,9780451409737
12391,['John Ramsey Miller'],The Last Family,2011,9780307785268
12392,['John Ramsey Miller'],The Last Day,2008,9780440243113
12393,['John Ramsey Miller'],Inside Out,2005,9780440335405
12394,['John Ramsey Miller'],Upside Down,2005,9780553583403
12395,['John Ramsey Miller'],Side by Side,2005,9780440335566
12396,['John Ramsey Miller'],The Last Family,1997,9780099784319
12397,['John Ramsey'],Smart Money Management,2007,9780979017421
12398,['Jill Nelson'],Let's Get It On,2010,9780060763312
12399,['Jill Nelson'],Outpatient Cardiac Rehab,2005,9781578396740
12400,['Jill Nelson'],God's Attributes,2021,9781629958903
12401,['Jill Nelson'],Finding Martha's Vineyard,2005,9780385505666
12402,"['Sally Michael', 'Jill Nelson', 'Bud Burk']",Helping Children to Understand the Gospel,2009,9780996987035
12403,['Jill Nelson'],Stories and Adventures of Growing Up in Vermont 1960's,2020,9780578682877
12404,"['Jill Nelson (Ph.D.)', 'Sarah Kjos']",Helping Teens Handle Tough Experiences,2008,9781574822489
12405,['Joseph Loconte'],The Searchers,2012,9781595554475
12406,['Joseph Loconte'],The End of Illusions,2004,9780742578241
12407,['Joseph Loconte'],"God, Locke, and Liberty",2014,9780739186909
12408,['Joseph Loconte'],"A Hobbit, a Wardrobe, and a Great War",2015,9780718021771
12409,['Joseph Loconte'],"A Hobbit, a Wardrobe, and a Great War",2017,9780718091453
12410,"['Joseph Loconte', 'Marek Chojnacki', 'Wydawnictwo WAM (Kraków).']",Poszukujący,2013,9788377678282
12411,['Richard Schickel'],Clint Eastwood,2011,9780307788139
12412,['Richard Schickel'],D.W. Griffith,1996,9780879100803
12413,['Richard Schickel'],The Disney Version,2019,9781982115234
12414,['Richard Schickel'],Keepers,2016,9780307277879
12415,['Richard Schickel'],Elia Kazan,2011,9780062031532
12416,['Richard Schickel'],The Famous Mr. Fairbanks,2021,9781735981116
12417,"['Martin Scorsese', 'Richard Schickel']",Conversations with Scorsese,2013,9780307388797
12418,['Richard Schickel'],The Actors,2016,9781612309958
12419,['Meggan Watterson'],Reveal,2013,9781401938215
12420,['Meggan Watterson'],Mary Magdalene Revealed,2021,9781401954284
12421,['Meggan Watterson'],The Sutras of Unspeakable Joy,2016,9780692681169
12422,"['Lodro Rinzler', 'Meggan Watterson']",How to Love Yourself (and Sometimes Other People),2015,9781401946692
12423,['Meggan Watterson'],María Magdalena Revelada,2020,9788418000973
12424,['Meggan Watterson'],Marie Madeleine révélée,2022,9782017166061
12425,"['Lodro Rinzler', 'Meggan Watterson']",Comment s’aimer soi-même (et parfois les autres),2017,9782897674908
12426,['Watterson Meggan'],Maria Magdalena Revelada,2021,9788418000836
12427,['Meggan Watterson'],Lo divino femenino,2019,9788415292999
12428,['Meggan Watterson'],Maria Magdalena - den begravda hemligheten,2023,9789189437425
12429,"['James Wesley, Rawles', 'Rawles']",Founders,2013,9781476740089
12430,['James Wesley Rawles'],Patriots,2009,9781569752296
12431,"['James Wesley, Rawles']",Tools for Survival,2014,9780452298125
12432,"['James Wesley, Rawles']",How to Survive the End of the World as We Know It,2009,9781101148563
12433,"['James Wesley, Rawles', 'Rawles']",Survivors,2012,9781451690248
12434,['James Wesley Rawles'],Expatriates,2013,9780525953906
12435,['James Wesley Rawles'],The Ultimate Prepper's Survival Guide,2020,9781787393424
12436,['James Rawles Wesley'],Patriots,2006,9781425734077
12437,['James Wesley Rawles'],Patriots,1998,9781563841552
12438,"['James Wesley, Rawles', 'Rawles']",Liberators,2015,9780147515292
12439,['Ian Reifowitz'],Obama's America,2012,9781612344720
12440,['Ian Reifowitz'],The Tribalization of Politics,2019,9781632460912
12441,['Ian D. Armour'],A History of Eastern Europe 1740-1918,2012,9781849666619
12442,['Howard Wasdin'],The Last Rescue,2014,9781595555953
12443,"['Howard E. Wasdin', 'Stephen Templin']",Seal Team Six,2011,9780748132362
12444,['Alejandro Jodorowsky'],Alejandro Jodorowsky,2011,9783775730433
12445,['Alejandro Jodorowsky'],The Spiritual Journey of Alejandro Jodorowsky,2008,9781594778810
12446,"['Alejandro Jodorowsky', 'Various']",Alexandro Jodorowsky's Screaming Planet,2014,9781594653728
12447,['Alejandro Jodorowsky'],The Borgias,2019,9781506712451
12448,"['Alejandro Jodorowsky', 'Moebius']",The New Dream,2014,9781594654886
12449,['Alejandro Jodorowsky'],The Panic Fables,2017,9781620555385
12450,['Alejandro Jodorowsky'],Psychomagic,2010,9781594773365
12451,"['Mark Russell', 'Yanick Paquette', 'Alejandro Jodorowsky', 'Mœbius']",The Incal: Psychoverse,2022,9781643375311
12452,"['Alejandro Jodorowsky', 'Georges Bess']","Water Triangle, Fire Triangle",2014,9781594654022
12453,['Alejandro Jodorowsky'],Sacred Trickery and the Way of Kindness,2016,9781620554609
12454,['Sarah Terez Rosenblum'],Herself When She's Missing,2012,9781593764371
12455,['Sarah Terez Rosenblum'],Herself When She's Missing,2012,9781593764876
12456,"['Dave Koch', 'Josh Melrod']",Land-Grant College Review Issue,2004,9780972867818
12457,['Jonathan David Gross'],The Life of Anne Damer,2013,9780739167670
12458,['Jonathan Dent'],Sinister histories,2016,9781784997984
12459,['Kristin Billerbeck'],What a Girl Wants,2007,9781418537388
12460,['Delilah Marvelle'],Forever a Lady,2012,9781459234581
12461,['Delilah Marvelle'],Forever and a Day,2012,9781459219045
12462,['Delilah Marvelle'],Prelude to a Scandal,2011,9781426879043
12463,['Delilah Marvelle'],Forever a Lord,2012,9780373777310
12464,['Delilah Marvelle'],Once Upon a Scandal,2011,9781426884375
12465,['Delilah Marvelle'],"Merry Christmas, Mrs. Robinson",2015,9781633755246
12466,['Delilah Marvelle'],The Perfect Scandal,2011,9781426887727
12467,['Delilah Marvelle'],Forever Mine,2011,9781426834110
12468,"['Stephanie Laurens', 'Kasey Michaels', 'Delilah Marvelle']",Rules of Engagement,2012,9780373776658
12469,['Delilah Marvelle'],The Devil Is French,2017,9781939912138
12470,['Jennifer Paynter'],The Forgotten Sister,2014,9781477848883
12471,['Jennifer Paynter'],Mary Bennet,2012,9780670075706
12472,"['Robert J. Marzano', 'Jennifer S. Norford', 'Barbara B. Gaddy', 'Diane E. Paynter', 'Debra J. Pickering']",A Handbook for Classroom Instruction That Works,2004,9780131195059
12473,['Jennifer Cockrall-King'],Food Artisans of the Okanagan,2016,9781771511544
12474,['Jennifer Kaplan'],Greening Your Small Business,2009,9781101149232
12475,['Jennifer L. Carr'],Major Companies of The Far East and Australasia 1991/92,2012,9789401130080
12476,['Philipp Meyer'],The Son,2017,9780062669810
12477,['Philipp Meyer'],American Rust,2013,9781471133701
12478,['Philipp Meyer'],American Rust,2010,9780385527521
12479,['Philipp Meyer'],American Rust,2021,9782226469878
12480,"['Nic Nicosia', 'Philipp Meyer', 'Sue Graze']",Nic Nicosia,2012,9780292743694
12481,['Philipp Meyer'],El Hijo / The Son,2016,9788439729273
12482,['Philipp Meyer'],The City,2021,9780062361806
