,Author,Title,PublishedDate,ISBN13
5129,['Maya Angelou'],And Still I Rise,2011,9780307802064
5130,['Maya Blake'],The Sultan Demands His Heir,2017,9781459293373
5131,['Maya Angelou'],Conversations with Maya Angelou,1989,9780878053612
5132,"['Radhaa Nilia', 'Maya Verzonilla', 'Maya The Shaman']",Awakening Starseeds: Beyond the Stargate,2021,9781952124020
5133,['Maya Angelou'],On the Pulse of Morning,1993,9780679748380
5134,['Maya Angelou'],A Song Flung Up to Heaven,2002,9780375431456
5135,"['Maya Angelou', 'Nico Neruda']","Be Present in All Things, and Thankful for All Things",2019,9781090650580
5136,['Maya Angelou'],The Complete Poetry,2015,9780812997880
5137,['Maya Angelou'],Poems,1997,9780553379853
5138,"['Jennie Lucas', 'Tara Pammi', 'Cathy Williams', 'Sharon Kendrick', 'Michelle Smart', 'Susan Stephens', 'Catherine Spencer', 'Kate Hewitt', 'Dani Collins', 'Jennifer Faye', 'Abby Blake', 'Susanna Carr', 'Robyn Grady', 'Abby James', 'Margaret Mayo', 'Anne McAllister', 'Abby Milburne', 'Lucy Monroe', 'Sarah Morgan', 'Jennifer Taylor', 'Abby Yates']",Mediterranean Mavericks: Greeks,2020,9780008906313
5139,['Maya Angelou'],The Heart of a Woman,1997,9780553380095
5140,['Maya Tiwari'],Love A Daily Oracle for Healing,2012,9780979327933
5141,['Maya Angelou'],Rainbow in the Cloud,2014,9780349006123
5142,['Maya Krampf'],The Wholesome Yum Easy Keto Cookbook,2019,9781984826633
5143,['Maya Chaimovich'],Simply Creative Quilts,2011,9781609003371
5144,"['Maya Banks', 'Anna Depalo']","Park Avenue Sins - 2 Book Box Set, Volume 3",2012,9781460805831
5145,"['Caitlin Crews', 'Maya Blake', 'Kate Hewitt', 'Tara Pammi']",Modern Romance November 2015 Books 5-8: Unwrapping the Castelli Secret / A Marriage Fit for a Sinner / Larenzo's Christmas Baby / Bought for Her Innocence,2015,9781474045131
5146,['Maya Angelou'],Kofi and His Magic,2003,9780375825668
5147,"['Harold Bloom', 'Maya Angelou']",Bloom's Guides -- I Know Why the Caged Bird Sings,2003,9780791077689
5148,['Maya Arvini'],Career First,2014,9789797807238
5149,['Maya Angelou'],Mikale of Hawaii,2004,9780375928352
5150,"['Steven Spielberg', 'Maya Angelou']",Amistad,1999,9781557043511
5151,['B. B. Oak'],Thoreau on Wolf Hill,2014,9780758290250
5152,['B.B. Swann'],Flirting with Death's Grace,2022,9781509244171
5153,['Laura Shepperson'],Phaedra,2023,9781639101542
5154,['LAURA SHEPPERSON'],UNTITLED LAURA SHEPPERSON,2024,9781408725467
5155,['Laura Shepperson'],The Heroines,2023,9781408725429
5156,['Laura Shepperson'],Fedra,2023,9788466674263
5157,['Laura Shepperson'],L'urlo di Fedra,2023,9788822762092
5158,['Laura Cumming'],The Vanishing VelÃ¡zquez,2016,9781476762159
5159,['Laura Croghan Kamoie'],Irons in the Fire,2007,9780813926377
5160,['Laura Wexler'],Tender Violence,2000,9780807848838
5161,"['Paul Spickard', 'Francisco Beltrán', 'Laura Hooton']",Almost All Aliens,2022,9781317702061
5162,['Mike Mignola'],Mike Mignola's B.P.R.D.,2003,9781840235821
5163,['Mike Mathis'],Marple and Newtown Townships,1998,9781439634769
5164,"['Michael ""Mike"" Casey']",The Sound,2019,9781645154051
5165,['Mike Mignola'],B.P.R.D: Plague of Frogs Volume 3,2015,9781616556228
5166,"['Michael Daniel', 'Mike Daniel']",Mike Daniel's Frankenstein,2012,9780615716381
5167,['Michael J. Sullivan'],Hollow World,2014,9781937475765
5168,['Michael Paul Henson'],Tragedy at Devil's Hollow,2000,9781570721601
5169,['Michael Arnold'],Hollow Heroes,2015,9781612002736
5170,['Michael Sands'],"Nut Hollow, The Knife and Nefairious",2015,9781909906297
5171,['Michael N. Thompson'],This Hollow Pierces,2009,9780557101153
5172,"['Damian Michael', 'Mason Crane', 'Daniel Florance', 'Emma Burns', 'David Lindenmayer']",Restoring Farm Woodlands for Wildlife,2018,9781486309665
5173,['Michael Keenan'],In Search Of A Wild Brumby,2011,9781742742847
5174,"['Aisha Saeed', 'S. K. Ali', 'Jamilah Thompkins-Bigelow', 'Huda Al-Marashi']",Grounded,2023,9781647006693
5175,"['Jamilah Thompkins-Bigelow', 'Asmaa Hussein', 'Candice Montgomery', 'Hena Khan', 'Rukhsana Khan', 'G. Willow Wilson', 'N. H. Senzai', 'Ashley Franklin', 'Hanna Alkaf', 'Huda Al-Marashi', 'Ayesha Mattu', 'Randa Abdel-Fattah']",Once Upon an Eid,2021,9781713750321
5176,"['C. Travis Rice', 'Christopher Rice']",Sapphire Storm,2023,9781957568249
5177,"['C. Travis Rice', 'Christopher Rice']",Sapphire Sunset,2022,9781952457869
5178,"['C. Travis Rice', 'Christopher Rice']",Sapphire Spring,2022,9781957568027
5179,['Jon C. Halter'],Top Secret Projects of World War II,1978,9780671328573
5180,['George C. Fraser'],Click: Ten Truths for Building Extraordinary Relationships,2009,9780071627122
5181,['Toni-Michelle C. Travis'],Almanac of Virginia Politics 2010,2010,9780981877976
5182,['Reyna Marder Gentin'],Unreasonable Doubts,2018,9781631524141
5183,['Ying Chang Compestine'],Revolution Is Not a Dinner Party,2009,9781429924559
5184,['Ying Chang Compestine'],Crouching Tiger,2021,9781536221572
5185,['Ying Chang Compestine'],The Story of Paper,2017,9781597021234
5186,['Ying Chang Compestine'],The Real Story of Stone Soup,2007,9780399187148
5187,['Ying Chang Compestine'],Little Red Riding Hood and the Dragon,2022,9781683355694
5188,['Ying Chang Compestine'],The Story of Kites,2017,9781597021227
5189,['Ying Chang Compestine'],The Story of Chopsticks,2017,9781597021203
5190,['Ying Chang Compestine'],The Chinese Emperor's New Clothes,2017,9781683351047
5191,['Ying Chang Compestine'],Dragon Noodle Party,2022,9780823449507
5192,['Ying Chang Compestine'],Boy Dumplings,2016,9781597021197
5193,['Paul Doiron'],Trespasser,2011,9781429970259
5194,['Paul Doiron'],One Last Lie,2020,9781250235084
5195,['Paul Doiron'],Bad Little Falls,2012,9780312558482
5196,['Paul Doiron'],Dead by Dawn,2021,9781250235114
5197,['Paul Doiron'],The Bone Orchard,2014,9781250034885
5198,['Paul Doiron'],The Poacher's Son,2017,9781250161659
5199,['Paul Doiron'],The Bear Trap,2017,9781250174918
5200,['Paul Doiron'],Knife Creek,2017,9781250102379
5201,['Paul Doiron'],The Precipice,2015,9781250063694
5202,['Paul Doiron'],Stay Hidden,2018,9781250102386
5203,"['Bricia Lopez', 'Javier Cabral']",Oaxaca,2019,9781683356523
5204,"['Bricia Lopez', 'Javier Cabral']",Asada,2023,9781647009953
5205,"['Bricia Lopez', 'Javier Cabral']",Oaxaca,2021,9783957283979
5206,['Sarah Cox'],Blood is Thicker,2008,9780727867155
5207,['Sarah Cox'],The Wages of Sin,2009,9780727867643
5208,['COX'],Meeting Needs Reunited Refugee Familie,2023,9781800414594
5209,"['Harry Daniels', 'Andrew Stables', 'Hau Ming Tse', 'Sarah Cox']",School Design Matters,2019,9781351995382
5210,"['Richard H. Barnett', 'Sarah Cox', ""Larry O'Cull""]",Embedded C Programming and the Atmel AVR (Book Only),2012,9781111321888
5211,['Sarah Cox'],Breaching the Peace,2018,9780774890281
5212,['Sarah Cox'],12 Secrets of Happy People,2016,9781535134330
5213,"['Richard Barnett', 'Sarah Cox', ""Larry O'Cull""]",Embedded C Programming and the Microchip PIC (Book Only),2003,9781111321895
5214,['Sarah Katharine Cox'],Breaching the Peace,2018,9780774890250
5215,['Sarah Cox'],Large Print Adults Color By Number Coloring Book,2020,9798585755170
5216,"['Andres R. Alonso', 'Sarah Cox']",Virginia's Roanoke Valley,1999,9780967054513
5217,"['Charly Cox', 'Sarah Flynn']",Climate Change Coaching: The Power of Connection to Create Climate Action,2022,9780335250066
5218,"['Robert Golden', 'Sarah Cox']",Down the Road,1977,9780904613353
5219,['Sarah Cox'],Down the Road,1977,9780904613438
5220,['Sarah Webster Cox '],The Adventures Of Willy And Tilly,2017,9781641663113
5221,"['Sarah Cox', 'Robert Golden']",Newspaperworker,1978,9780722652800
5222,['Sarah Cox'],Railway Worker,1976,9780722652299
5223,['Sarah Cox'],Building Worker,1976,9780722652282
5224,['Sarah Cox'],Textile Worker,1976,9780722652275
5225,"['Christine Sarah Cox', 'Catherine Ann Cox']",The Rainbows and the Secrets,2008,9780955922305
5226,"['Sarah E. MacPherson', 'Sergio Della Sala', 'Simon R. Cox', 'Alessandra Girardi', 'Matthew H. Iveson']",Handbook of Frontal Lobe Assessment,2015,9780191648304
5227,['Sarah Cox'],Hospital Worker,1976,9780722652268
5228,['Sarah Anne Cox'],SUPER UNDONE BLUE,2016,9781944253004
5229,['Kirstin Chen'],Counterfeit,2022,9780063119574
5230,['Kirstin Chen'],Soy Sauce for Beginners,2014,9780544114395
5231,['Kirstin Chen'],Bury what We Cannot Take,2018,9781542049719
5232,['Kirstin Chen'],Superfake,2023,9791255020646
5233,['Kirstin Chen'],Falsificadas,2023,9786555663167
5234,['Kirstin Chen'],Sos sojowy dla początkujących,2014,9788324026128
5235,['Kirstin Chen'],Sojasoße für Anfänger,2015,9781503948136
5236,"['Kirstin Kabasci', 'Peter Franzisky']",Reise Know-How Reiseführer Oman,2020,9783831747399
5237,['Rebecca Quinlan'],Running Free,2022,9781915073082
5238,"['M. Megan Quinlan', 'Kerrie Mengersen', 'John Mumford', 'Adrian Leach', 'Johnson Holt', 'Rebecca Murphy']",Beyond Compliance,2016,9781911033103
5239,"['Lauren Curtis', 'Thomas Phillips', 'Sarah Olsen', 'Carolyn Laferrière', 'Hanna Golab', 'Nils Holger Petersen', 'Andrew Hicks', 'Jonathan Morton', 'Rebecca Maloy', 'Anne Levitsky', 'Susan Boynton', 'Joseph William Mason', 'Meghan Quinlan', 'Anna Zayaruznaya', 'David Catalunya', 'Kirsten Gibson', 'Melinda Latour', 'Tim Shephard', 'Evan Angus MacCarthy', 'Daniele V. Filippi', 'Remi Chiu', 'Roger Mathew Grant', 'Rebekah Ahrendt', 'Stephen Rose', 'Elisabeth Le Guin', 'Geoffrey Burgess (Oboist)', 'Rebecca Cypess', 'Benjamin Walton', 'Michael Gallope', 'Ana María Ochoa Gautier', 'Laura Tunbridge', 'Adrian Daub', 'Roger Moseley', 'Hyun Kyong Hannah Chang', 'Anna Gawboy', 'Marysol Quevedo', 'Anicia Timberlake', 'Ellie M. Hisama', 'Stephanie Jensen-Moulton', 'Rob Deemer', 'Penny Brandt']",A Cultural History of Western Music,2023,9781350075610
5240,['Rebecca Stefoff'],The Right to Die,2009,9780761429487
5241,['Allison Rebecca Wente'],The Player Piano and Musical Labor,2022,9781000553147
5242,"['Erik Jan van Rossum', 'Rebecca Hamer']",The Meaning of Learning and Knowing,2010,9789460912535
5243,['Rebecca Haynes'],Moldova,2020,9781788318129
5244,['Rebecca Frost'],Words of a Monster,2019,9781476677040
5245,['Harel Shapira'],Waiting for José,2017,9780691178448
5246,"['Harel Shapira', 'Kristin A. Goss']",Gun Studies,2018,9781315696485
5247,"['Amos Harel', 'Avi Issacharoff']",34 Days,2008,9780230611542
5248,"['James R. Doty, MD']",Into the Magic Shop,2017,9780399183645
5249,['James Doty'],Into the Magic Shop,2016,9781444786187
5250,['James Doty'],Mind Magic,2024,9781399710978
5251,['James Doty'],Mind Magic,2024,9781399710961
5252,"['James R. Doty, M.D.']",A Neurosurgeon's Quest to Discover the Mysteries of the Brain and the Secrets of the Heart,2017,9781973896579
5253,['James W. Shields'],The Cities of James Duane Doty,1989,9780938744658
5254,"['Kamlesh D. Patel', 'Joshua Pollock', 'James Robert Doty']",The Heartfulness Way,2018,9781684031344
5255,['Catherine McCord'],Weelicious Lunches (Enhanced Edition),2013,9780062324023
5256,['Catherine McCord'],Meal Prep Magic,2023,9781647006181
5257,['Catherine McCord'],Weelicious,2012,9780062078445
5258,['Catherine McCord'],Smoothie Project,2019,9781683357537
5259,['Catherine McCord'],Weelicious (Enhanced Edition),2012,9780062247940
5260,"['Skyla Dawn Cameron', 'Ann Aguirre', 'Mechele Armstrong', 'Judy Bagshaw', 'David Baker', 'Anne Barringer', 'Kimberly Bea', 'Hanne Blank', 'C. L. Bledsoe', 'Melinda Blount', 'Jill Boland', 'Kerry Budd', 'Elaine Corvidae', 'Kevin Craig', 'Maggie Dougherty', 'Leigh Dragoon', 'Catherine Egan', 'Sasha Elliott', 'Dana Evans', 'Elizabeth Frank', 'Stephanie Gayle', 'Valentina Gnup', 'Gila Green', 'Liza Hamilton', 'Reina Hardy', 'Janna Hastings', 'Stacey Hill', 'Jody Houser', 'Tom Hulley', 'Barbara Hunt', 'Abha Iyengar', 'Dale Jacobson', 'Lee Kendall', 'Julie Klumb', 'Laure Lackey', 'Guy Lancaster', 'Nora Landry', 'Rae Lindley', 'Virginia Lore', 'Bobbi Lurie', 'Jennifer Macaire', 'Mehrin Masud-Elias', 'Ellen McCord', 'Virginia McRae', 'M. jules', 'Nick Monteleone', 'Scott Neigh', ""Gill O'Halloran"", 'M. K. Proietta', 'W. J. Ray', 'Alex Remy', 'J. E. Remy', 'Clare Roach', 'Sonia Rupcic', 'Lilith Saintcrow', 'Jasmine Santos', 'Wayne Scheer', 'Lisa Schleipfer', 'Leah Schnelbach', 'Ellen Sheeley', 'Lynn Tait', 'Angela Todd', 'Jessica Tudor', 'Ruth Walker', 'Joss Whedon', 'Lise Whidden', 'Peter Wong', 'Andrena Zawinski']",Nothing But Red,2008,9781435733664
5261,['Catherine Lievens'],Opposites Attract,2020,9781487428716
5262,['Catherine Gumm McCord'],Of Butterflies and Buttercups,1985,9780961499709
5263,['Catherine Clinton'],Civil War Stories,1998,9780820320748
5264,['Pierre C. Arseneault'],Sleepless Nights,2014,9781932926361
5265,['Pierre C. Arseneault'],Poplar Falls,2019,9781932926682
5266,['Pierre C. Arseneault'],Maple Springs,2022,9781951122393
5267,"['Pierre C. Arseneault', 'Angella Cormier']",Oakwood Island: The Awakening,2020,9781951122034
5268,"['Angella Cormier', 'Pierre C. Arseneault']",Oakwood Island,2016,9781932926538
5269,"['Angella Cormier', 'Pierre C. Arseneault']",Dark Tales for Dark Nights,2013,9781932926217
5270,"['Robert M. Parker', 'Pierre-Antoine Rovani']",Parker's Wine Buyer's Guide,2002,9780743229319
5271,"['Jean-Pierre D’Auteuil', 'Jean-Philippe Otis']",The Game Is Not Over,2020,9782981789242
5272,['Pierre Cliche'],Gestion budgétaire et dépenses publiques,2009,9782760523685
5273,"['Jean-Pierre Pichette', 'Simon Laflamme', 'Yves Frenette', 'Julie Boissonneault', 'Ali Reguigui', 'Marcel Bénéteau', 'Michel Bock']",Cahiers Charlevoix 12,2018,9782760327696
5274,['Pierre Cayouette'],Dans les coulisses d’Enquête,2014,9782764427811
5275,['Cynthia McDonald-DeVese'],Coaching Your Child to Academic Success,2017,9780692834985
5276,['Cynthia McDonald'],The American Dream Book 2,2019,9780578454733
5277,['Cynthia McDonald'],Life Is a Terminal Illness,2015,9781514282878
5278,['Cynthia McDonald'],The American Dream,2017,9781982056926
5279,['Cynthia C. Mcdonald'],Cindy Strong,2016,9781535539692
5280,['Cynthia McDonald'],Drōmfrangil,2021,9781953971081
5281,['Cynthia McDonald'],Sword Art Online,2020,9798649665278
5282,['Douglas Murray'],The Madness of Crowds,2019,9781635579994
5283,['Douglas Murray'],The Douglas Murray Collection,2022,9781399407342
5284,"['Douglas Murray', 'Associate Professor of English Douglas Murray']",Neoconservatism,2010,9781458779915
5285,['Douglas Murray'],The Strange Death of Europe,2018,9781472964274
5286,['Douglas Murray'],The War on the West,2022,9780063162044
5287,['Douglas Murray'],The War on the West: How to Prevail in the Age of Unreason,2022,9780008492816
5288,['Douglas Murray'],Bosie,2020,9781529364170
5289,"['Vreni Gehring', 'Rev. Douglas Murray']",Talk to the Children,2017,9781524662509
5290,['Douglas L. Murray'],Cultivating Crisis,2010,9780292788046
5291,['Douglas Murray'],It's Time to Fly,2011,9781613792445
5292,"['Murray Douglas', 'Chippy Irvine']",Brunschwig & Fils Up Close,2005,9780821228593
5293,['Douglas Murray'],The Boathouse,2021,9781912863846
5294,['Douglas Murray'],Away from the Forum,2021,9780578874616
5295,['Douglas Murray'],Bloody Sunday,2011,9781849541497
5296,['Laurie Ann Thompson'],Royaye Emmanuel,2017,9786008347194
5297,['Pinkney Andrea Davis Qualls Sean'],Bird in a Box,2014,9780316163651
5298,"['Zazi Mandela', 'Zindzi Mandela', 'Ziwelene Mandela']",Abuelo Mandela,2018,9789877474060
5299,"['Karen English', 'Sean Qualls']",Un heureux évènement,2007,9782877675376
5300,"['Kristen H. Sorocco, PhD', 'Sean Lauderdale, PhD']",Cognitive Behavior Therapy with Older Adults,2011,9780826106209
5301,['Sean Grass'],Charles Dickens's Our Mutual Friend,2017,9781317168225
5302,['Sean P. Graham'],American Snakes,2018,9781421423609
5303,['Sean McGrail'],Boats of the World,2004,9780199271863
5304,['Sean Deveney'],Fun City,2015,9781613218594
5305,"['Shlomo Brom', 'Yiftah Shapir']","The Middle East Military Balance, 2001-2002",2002,9780262062312
5306,['Olga Brom Spencer'],"New Frontiers in Aging: Spirit and Science to Maximize Peak Experience in Your 60s, 70s, and Beyond",2008,9780313359347
5307,['Brom'],Slewfoot,2021,9781250621986
5308,['Brom Weber'],Sherwood Anderson,1964,9781452911625
5309,['Juan Brom'],Esbozo de historia universal,2013,9786073119429
5310,['Larry Alexander'],Shadows in the Jungle,2009,9781440687358
5311,['Larry Alexander'],Biggest Brother,2006,9780451218391
5312,['Larry Alexander'],In the Footsteps of the Band of Brothers,2010,9781101187302
5313,['Larry Alexander'],76 Hours,2023,9798200816026
5314,"['Larry Alexander', 'Kimberly Kessler Ferzan']",Reflections on Crime and Culpability,2018,9781107159945
5315,"['Larry Alexander', 'Kimberly Kessler Ferzan', 'Stephen J. Morse']",Crime and Culpability,2009,9780521518772
5316,"['Larry Alexander', 'Emily Sherwin']",The Rule of Rules,2001,9780822380023
5317,['Larry Alexander'],Is There a Right of Freedom of Expression?,2005,9780521822930
5318,"['Adam Makos', 'Larry Alexander']",A Higher Call,2014,9780425255735
5319,"['Marlin Groft', 'Larry Alexander']",Bloody Ridge and Beyond,2015,9780425273012
5320,"['Lawrence A. Alexander', 'Larry Alexander']",International Ethics,1985,9780691022345
5321,['Larry Alexander'],It's Up There,2012,9781622128716
5322,"['Steven D. Smith', 'Larry Alexander', 'James Allan', 'Maimon Schwarzschild']",A Principled Constitution?,2022,9781666911480
5323,['Larry Alexander'],Biggest Brother,2006,9781613838648
5324,['Larry D. Alexander'],Home and Church Bible study commentaries from the Book of Hebrews,2009,9780578034539
5325,"['Larry Alexander', 'Emily Sherwin']",Advanced Introduction to Legal Reasoning,2021,9781789903157
5326,['Larry D. Alexander'],Home Bible Study Commentaries from the Gospel of John,2008,9780615203478
5327,"['Larry Alexander', 'Emily Sherwin']",Demystifying Legal Reasoning,2008,9780521703956
5328,['Larry D. Alexander'],Sunday School Lessons from the Gospel According to John Mark,2016,9781257336777
5329,['Larry Alexander'],In the Footsteps of the Band of Brothers,2010,9781322743790
5330,['Larry Kenneth Alexander'],Hidden In A Book,2019,9781086253740
5331,['Larry Kenneth Alexander'],Hidden in a Book: The Legal Right to Restitution,2019,9781792988745
5332,['Larry Kenneth Alexander'],King’S Native Sons,2018,9781490785806
5333,"['Adam Makos', 'Larry Alexander']",A Higher Call,2013,9781782392538
5334,"['Scott Alexander', 'Larry Karaszewski']",Big Eyes,2014,9781101911648
5335,"['Larry Young PhD', 'Brian Alexander']",The Chemistry Between Us,2012,9781101595282
5336,['Atif Rafiq'],Decision Sprint: The New Way to Innovate into the Unknown and Move from Strategy to Action,2023,9781264609864
5337,['J. L. Delozier'],Con Me Once,2020,9781509230112
5338,['J. L. Delozier'],The Photo Thief,2022,9780744307320
5339,"['Charles E. A. Alington', 'Scales']",Field Trials and Judging,2000,9781840371956
5340,['Rocky Callen'],A Breath Too Late,2020,9781250238801
5341,"['Chang Ho', 'Rocky Saenz']",Radiology Case Review Series: Brain Imaging,2015,9780071826921
5342,['Maple Lam'],"Say, Say Oh Playmate",2012,9781433384080
5343,"['Jack Maple', 'Chris Mitchell']",The Crime Fighter,2010,9780307765345
5344,['Stephen Maple'],"Estate Planning, 5E",2016,9781465450678
5345,['Lindsay Maple'],(Not) Your Basic Love Story,2022,9781990253218
5346,['Julian Baggini'],What's It All About?,2013,9781847089205
5347,['Julian Baggini'],Freedom Regained,2015,9781847087195
5348,"['J. Baggini', 'G. Southwell']",Philosophy: Key Themes,2016,9781137008879
5349,['Julian Baggini'],Welcome to Everytown,2013,9781847089199
5350,['Julian Baggini'],The Great Guide,2022,9780691220864
5351,['Julian Baggini'],Philosophy: All That Matters,2012,9781444155853
5352,['Julian Baggini'],How the World Thinks,2019,9781783782307
5353,['Julian Baggini'],A Short History of Truth,2017,9781786488909
5354,"['Julian Baggini', 'Jeremy Stangroom']",Do You Think What You Think You Think?,2007,9780452288652
5355,['Julian Baggini'],Making Sense,2003,9780192805065
5356,['Julian Baggini'],Should You Judge This Book By Its Cover?,2009,9781847081568
5357,['Julian Baggini'],How to Think like a Philosopher,2023,9780226826653
5358,['Julian Baggini'],Atheism,2009,9781402768828
5359,['Julian Baggini'],The Edge of Reason,2016,9780300222081
5360,['Julian Baggini'],The Virtues of the Table,2014,9781847087164
5361,['Julian Baggini'],Babette's Feast,2020,9781911239697
5362,['Julian Baggini'],The Big Questions: Ethics,2014,9781623655952
5363,['Julian Baggini'],Atheism: A Very Short Introduction,2021,9780192598851
5364,['Julian Baggini'],The Duck That Won the Lottery,2009,9780452295414
5365,"['Yohuru Williams', 'Michael G. Long']",Call Him Jack,2022,9780374389963
5366,"['Yohuru Williams', 'Michael G. Long']",More Than a Dream,2023,9780374391751
5367,['Yohuru Williams'],Rethinking the Black Freedom Movement,2015,9781135980610
5368,"['Bryan Shih', 'Yohuru Williams']",The Black Panthers,2016,9781568585550
5369,['Rosalina Angel'],Devil's Love,2021,9781716210815
5370,"['Angel Arekin', 'Claire Zamora']",Is it love ? Carter Corp. Gabriel,2019,9782755650884
5371,['Amber Logan'],The Secret Garden of Yanagi Inn,2022,9780744306415
5372,"['Jasmine Becket-Griffith', 'Amber Logan', 'Kachina Mickeletto', 'Matthew David Becket']",Forever Strange,2018,9781925538380
5373,['Amber Logan'],Wicca Moon Magic,2021,9781802711271
5374,"['Jasmine Becket-Griffith', 'Amber Logan', 'Kachina Mickeletto']",Myths and Mermaids,2014,9781922161345
5375,['Amber Logan'],Wicca Herbal Magic,2021,9781802711035
5376,['Jasmine Becket-Griffith'],Strangeling,2013,9781572817654
5377,['Amber Logan'],Wicca for Beginners,2021,9781802710724
5378,['Amber Logan'],Wicca Candle Magic,2021,9781802710755
5379,['Amber Logan'],Wicca for Beginners,2021,9781802710915
5380,['Amber Logan'],Runes for Beginners,2021,9781802711295
5381,['Migoto Eria'],文學과言語學,2013,9780992259617
5382,['Amber Logan'],Wicca Crystal Magic,2021,9781802711240
5383,['Amber Logan'],Tarots for Beginners,2021,9781802711400
5384,"['Scribes Collaborative', 'Amber Box', 'Edi Cruz', 'Jaclyn Wilson']",Trick Or Treat,2015,9781517614430
5385,"['Lauren Becker', 'Erin Fitzgerald', 'Kirsty Logan', 'Michelle Reale', 'Amber Sparks']",Shut Up/Look Pretty,2012,9780983562535
5386,['Amber Olafsson'],Troutman Family Tales,2018,9781791571221
5387,['Amber Torney'],Shattered Dreams,2020,9798693122208
5388,"['Julie Hicks-Patrick', 'Amber V. Rusch', 'Logan S. Riffey', 'Keshawn L. Carter']",Using Online Secondary Data to Conduct Research,2022,9781529602166
5389,['Amber Caron'],Call Up the Waters,2023,9781639550456
5390,['Amber Thielman'],Capture Me,2018,9781719436656
5391,['Amber Royer'],Grand Openings Can Be Murder,2021,9781952854088
5392,['Dennis Conrad'],The Two-Cent Piece,2022,9781649496300
5393,['Dennis Conrad'],Conrad on Casino Marketing,2008,9780615233895
5394,"['Jacqueline Winders', 'Lorrie Etheredge', 'National Textbook Company', 'Dennis Conrad']",NTC's Beginner's French and English Dictionary,1995,9780844214764
5395,"['Jacqueline Winders', 'National Textbook Company']",Easy French,1996,9780844205526
5396,"['E. Gordon Bowen-Hassell', 'Dennis Michael Conrad', 'Mark L. Hayes']",Sea Raiders of the American Revolution,2003,9780945274490
5397,"['Conrad Kent', 'Dennis Prindle']",Park Guell,1993,9781568980003
5398,"['James D. Fry', 'Bryane Michael', 'Natasha Pushkarna']",The values of international organizations,2021,9781526152404
5399,['Natasha Fraser-Cavassoni'],Sam Spiegel,2003,9780684836195
5400,['Natasha Lindstaedt'],Democratic Decay and Authoritarian Resurgence,2021,9781529210385
5401,['Natasha K. Warikoo'],Is Affirmative Action Fair?,2022,9781509549382
5402,['Natasha Trenev'],Probiotici. Dalla natura i batteri amici della nostra salute,2001,9788848111652
5403,['Janae Marks'],From the Desk of Zoe Washington,2020,9780062875884
5404,['Janae Marks'],A Soft Place to Land,2021,9780062875907
5405,['Janae Marks'],On Air with Zoe Washington,2023,9780063212336
5406,['Janae Marks'],The Faraway Truth,2020,9781912626908
5407,"['Janae B. Weinhold, Ph.D.']",Con Job,2014,9781497472341
5408,['Janae Marks'],Raccontami di te,2022,9788869669088
5409,['Janae Sholtz'],Invention of a People,2015,9780748685370
5410,['Janae Mitchell'],Your Worst Fears,2016,9781537126005
5411,['Janae Wallace'],"Water-quality Assessment of the Principal Valley-fill Aquifers in the Southern Sanpete and Central Sevier Valleys, Sanpete County, Utah",2010,9781557918192
5412,['Shachi Kaushik'],Diwali in My New Home,2022,9781506484075
5413,['Bonnie Jo Stufflebeam'],Where You Linger,2022,9781952283222
5414,"['Neil Clarke', 'Erzebet YellowBoy', 'Bonnie Stufflebeam', 'Greg Kurzawa']",Clarkesworld,2013,9780615813974
5415,"['Michael Aronovitz', 'Amanda Dewees', 'John Ohno']",Castle of Horror Anthology Volume 4,2020,9798686316270
5416,"['William Ledbetter', 'Bonnie Stufflebeam', 'J. Cheney']",A Lone Star in the Sky,2017,9781975872762
5417,['Bonnie Jo Stufflebeam'],Glorious Fiends,2022,9781630230661
5418,"['Stina Leicht', 'E. Catherine Tobler', 'A. C. Weiss', 'Rhiannon Rasmussen-Silverstein', 'Nick Mamatas', 'Adam Gallardo', 'Haralambi Markov', 'Bonnie Jo Stufflebeam', 'Molly Tanzer', 'Craig Laurance Gidney']",Evil in Technicolor,2020,9781952283031
5419,"['David Tallerman', 'Julie Day', 'Bonnie Jo Stufflebeam', 'Emily Slaney']",Gaia,2015,9781514248096
5420,['Bonnie Jo Stufflebeam'],Grim Root,2024,9781958598368
5421,"['David Pring-Mill', 'Christine Murray', 'James F. W. Rowe', 'Mark Belair']",Tiny Moments,2016,9781530263950
5422,"['Joel Simon', 'Robert Mahoney']",The Infodemic,2022,9781735913681
5423,['Joel Simon'],The New Censorship,2014,9780231160643
5424,"['Jan C. Scruggs', 'Joel L. Swerdlow']",To Heal a Nation,1992,9780060923440
5425,['Katy McCown'],She Smiles Without Fear,2021,9780830781379
5426,['Katy McCown'],She Belongs - Includes Six-Session Video Series,2023,9780830784639
5427,['Katy McCown'],She Smiles without Fear - Includes Six-Session Video Series,2021,9780830781386
5428,"['Cameron McIntosh', ""Katy O'Neill""]",Evidence-Based Treatments for Problem Gambling,2017,9783319624853
5429,"['Katy Duffy', 'Darwin Wile']",Teton Trails,1995,9780931895357
5430,"['Chad Morris', 'Shelly Brown']",Mustaches for Maddie,2018,9781629724195
5431,"['Chad Morris', 'Shelly Brown']",Willa and the Whale,2021,9781629729039
5432,"['Shelly Brown', 'Chad Morris']",Bunte Schnurrbart-Tage,2022,9783961775934
5433,"['Chad Morris', 'Shelly Brown']",Squint,2019,9781629726120
